tanggal,pasar,komoditas,harga,curah_hujan_mm,suhu_avg,suhu_max,suhu_min,kurs_usd_idr
2026-01-05,Pasar Sehat Cicalengka,TOMAT HIJAU,7000.0,,,,,16740.0
2026-01-05,Pasar Sehat Cicalengka,UBI JALAR PUTIH,8000.0,,,,,16740.0
2026-01-05,Pasar Sehat Soreang,BAWANG BOMBAY,35000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,BAWANG DAUN,12000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,BAWANG MERAH,35000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,BAWANG MERAH BATU,32000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,BAWANG PUTIH BIASA,35000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,BAWANG SUMENEP,48000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,CABE HIJAU BIASA,20000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,CABE MERAH KERITING,35000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,CABE MERAH TANJUNG,35000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,CABE RAWIT HIJAU,70000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,CABE RAWIT MERAH,55000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,JAGUNG MANIS,12000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,JERUK,25000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,KACANG HIJAU,28000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,KACANG TANAH KUPAS,40000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,KENTANG DIENG,17000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,KETELA POHON,6000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,PISANG,8000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,SAYURAN BUNCIS,10000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,SAYURAN KENTANG LOKAL,13000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,SAYURAN KOL/KUBIS,6000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,SAYURAN TOMAT,10000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,SAYURAN WORTEL,16000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,TOMAT HIJAU,7000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Sehat Soreang,UBI JALAR PUTIH,8000.0,3.1,23.0,28.0,19.8,16740.0
2026-01-05,Pasar Stasiun Majalaya,BAWANG BOMBAY,40000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,BAWANG DAUN,12000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,BAWANG MERAH,40000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,BAWANG MERAH BATU,35000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,BAWANG PUTIH BIASA,40000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,BAWANG SUMENEP,50000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,CABE HIJAU BIASA,24000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,CABE MERAH KERITING,50000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,CABE MERAH TANJUNG,50000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,CABE RAWIT HIJAU,80000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,CABE RAWIT MERAH,80000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,JAGUNG MANIS,12000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,JERUK,30000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,KACANG HIJAU,30000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,KACANG TANAH KUPAS,40000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,KENTANG DIENG,16000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,KETELA POHON,6000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,PISANG,8000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,SAYURAN BUNCIS,12000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,SAYURAN KENTANG LOKAL,12000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,SAYURAN KOL/KUBIS,5000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,SAYURAN TOMAT,10000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,SAYURAN WORTEL,18000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,TOMAT HIJAU,7000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-05,Pasar Stasiun Majalaya,UBI JALAR PUTIH,8000.0,2.2,23.8,28.8,20.5,16740.0
2026-01-06,Pasar Baleendah,BAWANG BOMBAY,32000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,BAWANG DAUN,14000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,BAWANG MERAH,35000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,BAWANG MERAH BATU,32000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,BAWANG PUTIH BIASA,35000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,BAWANG SUMENEP,50000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,CABE HIJAU BIASA,28000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,CABE MERAH KERITING,35000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,CABE MERAH TANJUNG,30000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,CABE RAWIT HIJAU,70000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,CABE RAWIT MERAH,45000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,JAGUNG MANIS,12000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,JERUK,23000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,KACANG HIJAU,28000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,KACANG TANAH KUPAS,38000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,KENTANG DIENG,15000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,KETELA POHON,5000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,PISANG,6500.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,SAYURAN BUNCIS,12000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,SAYURAN KENTANG LOKAL,12000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,SAYURAN KOL/KUBIS,6000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,SAYURAN TOMAT,8000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,SAYURAN WORTEL,14000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,TOMAT HIJAU,6000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Baleendah,UBI JALAR PUTIH,8000.0,3.0,24.0,29.8,19.2,16770.0
2026-01-06,Pasar Banjaran,BAWANG BOMBAY,35000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,BAWANG DAUN,10000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,BAWANG MERAH,34000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,BAWANG MERAH BATU,28000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,BAWANG PUTIH BIASA,35000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,BAWANG SUMENEP,45000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,CABE HIJAU BIASA,22000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,CABE MERAH KERITING,35000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,CABE MERAH TANJUNG,35000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,CABE RAWIT HIJAU,70000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,CABE RAWIT MERAH,50000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,JAGUNG MANIS,11000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,JERUK,25000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,KACANG HIJAU,28000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,KACANG TANAH KUPAS,40000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,KENTANG DIENG,17000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,KETELA POHON,6000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,PISANG,7000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,SAYURAN BUNCIS,10000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,SAYURAN KENTANG LOKAL,15000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,SAYURAN KOL/KUBIS,5000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,SAYURAN TOMAT,10000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,SAYURAN WORTEL,13000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,TOMAT HIJAU,7000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Banjaran,UBI JALAR PUTIH,7000.0,3.0,23.5,29.3,18.6,16770.0
2026-01-06,Pasar Baru Majalaya,BAWANG BOMBAY,40000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,BAWANG DAUN,12000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,BAWANG MERAH,38000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,BAWANG MERAH BATU,32000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,BAWANG PUTIH BIASA,36000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,BAWANG SUMENEP,48000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,CABE HIJAU BIASA,25000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,CABE MERAH KERITING,40000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,CABE MERAH TANJUNG,40000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,CABE RAWIT HIJAU,80000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,CABE RAWIT MERAH,56000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,JAGUNG MANIS,12000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,JERUK,35000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,KACANG HIJAU,28000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,KACANG TANAH KUPAS,40000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,KENTANG DIENG,18000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,KETELA POHON,6000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,PISANG,7000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,SAYURAN BUNCIS,10000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,SAYURAN KENTANG LOKAL,14000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,SAYURAN KOL/KUBIS,6000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,SAYURAN TOMAT,10000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,SAYURAN WORTEL,16000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,TOMAT HIJAU,6000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Baru Majalaya,UBI JALAR PUTIH,6000.0,3.2,23.6,29.2,19.6,16770.0
2026-01-06,Pasar Cileunyi,BAWANG BOMBAY,32000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,BAWANG DAUN,12000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,BAWANG MERAH,35000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,BAWANG MERAH BATU,28000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,BAWANG PUTIH BIASA,35000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,BAWANG SUMENEP,35000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,CABE HIJAU BIASA,28000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,CABE MERAH KERITING,30000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,CABE MERAH TANJUNG,28000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,CABE RAWIT HIJAU,60000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,CABE RAWIT MERAH,50000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,JAGUNG MANIS,10000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,JERUK,22000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,KACANG HIJAU,30000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,KACANG TANAH KUPAS,,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,KENTANG DIENG,15000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,KETELA POHON,7000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,PISANG,8000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,SAYURAN BUNCIS,10000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,SAYURAN KENTANG LOKAL,12000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,SAYURAN KOL/KUBIS,6000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,SAYURAN TOMAT,12000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,SAYURAN WORTEL,16000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,TOMAT HIJAU,6000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Cileunyi,UBI JALAR PUTIH,8000.0,7.8,23.5,29.5,19.4,16770.0
2026-01-06,Pasar Ciwidey,BAWANG BOMBAY,38000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,BAWANG DAUN,8000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,BAWANG MERAH,35000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,BAWANG MERAH BATU,28000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,BAWANG PUTIH BIASA,34000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,BAWANG SUMENEP,50000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,CABE HIJAU BIASA,30000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,CABE MERAH KERITING,40000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,CABE MERAH TANJUNG,48000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,CABE RAWIT HIJAU,72000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,CABE RAWIT MERAH,50000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,JAGUNG MANIS,10000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,JERUK,24000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,KACANG HIJAU,30000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,KACANG TANAH KUPAS,44000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,KENTANG DIENG,15000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,KETELA POHON,5000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,PISANG,8000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,SAYURAN BUNCIS,10000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,SAYURAN KENTANG LOKAL,12000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,SAYURAN KOL/KUBIS,5000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,SAYURAN TOMAT,10000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,SAYURAN WORTEL,14000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,TOMAT HIJAU,7000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Ciwidey,UBI JALAR PUTIH,8000.0,1.3,20.9,27.4,14.9,16770.0
2026-01-06,Pasar Margahayu,BAWANG BOMBAY,40000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,BAWANG DAUN,12000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,BAWANG MERAH,40000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,BAWANG MERAH BATU,,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,BAWANG PUTIH BIASA,36000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,BAWANG SUMENEP,60000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,CABE HIJAU BIASA,35000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,CABE MERAH KERITING,40000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,CABE MERAH TANJUNG,40000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,CABE RAWIT HIJAU,80000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,CABE RAWIT MERAH,70000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,JAGUNG MANIS,12000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,JERUK,25000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,KACANG HIJAU,28000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,KACANG TANAH KUPAS,35000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,KENTANG DIENG,18000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,KETELA POHON,6000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,PISANG,8000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,SAYURAN BUNCIS,14000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,SAYURAN KENTANG LOKAL,15000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,SAYURAN KOL/KUBIS,6000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,SAYURAN TOMAT,12000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,SAYURAN WORTEL,20000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,TOMAT HIJAU,8000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Margahayu,UBI JALAR PUTIH,8000.0,3.8,23.6,29.8,17.7,16770.0
2026-01-06,Pasar Sehat Cicalengka,BAWANG BOMBAY,35000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,BAWANG DAUN,12000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,BAWANG MERAH,32000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,BAWANG MERAH BATU,32000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,BAWANG PUTIH BIASA,34000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,BAWANG SUMENEP,50000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,CABE HIJAU BIASA,20000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,CABE MERAH KERITING,35000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,CABE MERAH TANJUNG,35000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,CABE RAWIT HIJAU,50000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,CABE RAWIT MERAH,60000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,JAGUNG MANIS,10000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,JERUK,20000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,KACANG HIJAU,28000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,KACANG TANAH KUPAS,38000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,KENTANG DIENG,16000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,KETELA POHON,6000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,PISANG,8000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,SAYURAN BUNCIS,10000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,SAYURAN KENTANG LOKAL,13000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,SAYURAN KOL/KUBIS,10000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,SAYURAN TOMAT,10000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,SAYURAN WORTEL,20000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,TOMAT HIJAU,7000.0,,,,,16770.0
2026-01-06,Pasar Sehat Cicalengka,UBI JALAR PUTIH,8000.0,,,,,16770.0
2026-01-06,Pasar Sehat Soreang,BAWANG BOMBAY,35000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,BAWANG DAUN,12000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,BAWANG MERAH,35000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,BAWANG MERAH BATU,32000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,BAWANG PUTIH BIASA,35000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,BAWANG SUMENEP,48000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,CABE HIJAU BIASA,20000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,CABE MERAH KERITING,35000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,CABE MERAH TANJUNG,35000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,CABE RAWIT HIJAU,70000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,CABE RAWIT MERAH,55000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,JAGUNG MANIS,12000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,JERUK,23000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,KACANG HIJAU,28000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,KACANG TANAH KUPAS,40000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,KENTANG DIENG,17000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,KETELA POHON,6000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,PISANG,8000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,SAYURAN BUNCIS,10000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,SAYURAN KENTANG LOKAL,13000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,SAYURAN KOL/KUBIS,6000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,SAYURAN TOMAT,10000.0,3.8,22.8,28.9,16.8,16770.0
2026-01-06,Pasar Sehat Soreang,SAYURAN WORTEL,16000.0,3.8,22.8,28.9,16.8,16770.0
